lineid,pointid,theOrder,dist,row,newid,591demorigi,xcoord,ycoord
"1","932",0.9393117547,1.6061582465,"9","1794",745.8920288100,345685,7398145
"1","4171",0.9390380669,0.3000143045,"36","1793",757.4680175800,347585,7397715
"1","3978",0.9382894127,0.1711872973,"34","1792",768.1820068400,347725,7396995
"1","6867",0.9467970655,0.9087423879,"56","1807",780.6040039100,348775,7396345
"1","2918",0.9467527435,0.3164824933,"26","1806",752.6840210000,347125,7398045
"1","6997",0.9466807706,1.3030217690,"57","1805",780.3179931600,348755,7396365
"1","1618",0.9465384796,3.2095399037,"15","1804",750.2150268600,346225,7398095
"1","2507",0.9465125425,3.3227005416,"23","1803",751.5499877900,346945,7398105
"1","5798",0.9459829218,0.4282532991,"47","1802",780.4879760700,348555,7395905
"1","5414",0.9457414799,1.3256728341,"46","1801",763.4699707000,348075,7397405
"1","6293",0.9424245655,3.4044292525,"52","1800",769.4730224600,348365,7396285
"1","4173",0.9516654352,0.7180862437,"36","1815",757.2529907200,347575,7397715
"1","2723",0.9509708139,0.5162632081,"24","1814",751.1950073200,346955,7398045
"1","3670",0.9504175999,0.1918866625,"31","1813",753.7150268600,347395,7397935
"1","2085",0.9493923529,3.3485518598,"19","1812",749.5889892600,346465,7398005
"1","1098",0.9482714552,1.6335020351,"10","1811",746.9689941400,345885,7398145
"1","5979",0.9482022703,0.7645035129,"48","1810",765.7410278300,348265,7396665
"1","437",0.9479278269,0.6264277287,"4","1809",743.6450195300,345315,7398415
"1","5270",0.9473947859,0.6547717400,"45","1808",764.3939819300,348055,7397425
"1","6294",0.9554990526,1.7245828467,"52","1823",768.2760009800,348365,7396295
"1","6701",0.9553151831,0.6697559385,"55","1822",777.5380249000,348585,7395965
"1","3092",0.9547410296,0.1591719146,"28","1821",753.4069824200,347225,7398015
"1","1758",0.9545755135,0.6415090276,"16","1820",748.8549804700,346415,7398065
"1","205",0.9541326412,1.1763489855,"1","1819",742.4140014600,345225,7398395
"1","4962",0.9532913350,0.1915047866,"43","1818",765.7700195300,348215,7396635
"1","2265",0.9527669765,0.9267087397,"20","1817",751.8430175800,346625,7398095
"1","5797",0.9520673987,1.1223830783,"47","1816",780.4550170900,348555,7395915
"1","7004",0.9959654390,0.8168382628,"56","1895",778.8750000000,348745,7396345
"1","1631",0.9955410778,0.2552959960,"15","1894",744.1400146500,346225,7398055
"1","5814",0.9933965619,0.0001075090,"47","1893",775.7700195300,348565,7395965
"1","6307",0.9920121243,3.8107536530,"52","1892",767.6550293000,348385,7396305
"1","2093",0.9915564806,0.6611011872,"19","1891",748.8569946300,346455,7398035
"1","3680",0.9903778476,2.7332649452,"31","1890",753.3709716800,347375,7397925
"1","4180",0.9895019687,1.4558386780,"36","1889",756.7349853500,347555,7397705
"1","5279",0.9886201960,2.2216558565,"45","1888",763.9500122100,348045,7397415
"2","5421",0.0118300017,1.2261332340,"41","2",764.3690185500,348045,7397405
"2","3863",0.0027853100,0.5258781493,"38","1",767.5659790000,347745,7397005
"1","6707",0.9996929766,0.0001095568,"47","1901",775.3480224600,348565,7395975
"1","5983",0.9992702114,0.2849832942,"48","1900",761.6550293000,348235,7396665
"1","307",0.9987322027,0.9546106600,"1","1899",740.1879882800,345225,7398435
"1","6113",0.9985165771,0.0967373414,"43","1898",762.2470092800,348245,7396635
"1","2514",0.9969913134,1.2976154814,"23","1897",748.0980224600,346935,7398085
"1","1142",0.9963999963,1.2180583730,"10","1896",743.4270019500,345875,7398125
"2","6316",0.0655630087,0.7573203427,"53","10",777.5750122100,348715,7396345
"2","4284",0.0633677942,1.4269103746,"38","9",767.9439697300,347755,7397015
"2","4598",0.0488336217,0.4367884109,"41","8",763.8920288100,348045,7397395
"2","6419",0.0461007443,0.9833944560,"54","7",774.4390258800,348565,7395995
"2","6315",0.0436373326,0.9766285905,"53","6",778.1829834000,348725,7396345
"2","4281",0.0329352337,1.0785550966,"38","5",767.7189941400,347745,7397015
"2","6414",0.0228465926,0.0001116058,"54","4",775.0020141600,348565,7395985
"2","6310",0.0169321340,1.6085660667,"53","3",778.4829711900,348735,7396345
"2","6422",0.1198231410,2.4132644972,"54","18",773.1170043900,348555,7396015
"2","4290",0.1155601403,1.5385583153,"38","17",768.8870239300,347775,7397015
"2","6323",0.1046759893,0.8167617569,"53","16",777.0999755900,348705,7396335
"2","4606",0.0963715323,0.5308089039,"41","15",762.9160156200,348035,7397395
"2","6420",0.0937992849,2.0185929976,"54","14",773.2570190400,348555,7396005
"2","4286",0.0890962598,0.3655684498,"38","13",768.5399780300,347765,7397015
"2","6318",0.0819938415,3.2421462918,"53","12",777.2880249000,348715,7396335
"2","6421",0.0749195489,0.9290431873,"54","11",773.5689697300,348565,7396005
"1","1760",0.9777585101,0.7180318494,"16","1863",748.8900146500,346415,7398055
"1","4179",0.9776674133,0.0309566703,"36","1862",756.8900146500,347565,7397705
"1","214",0.9776499810,2.0848185669,"1","1861",742.5700073200,345225,7398415
"1","2726",0.9772553829,0.9810131840,"24","1860",751.1550293000,346945,7398055
"1","715",0.9765264949,3.5019770127,"6","1859",745.5510253900,345655,7398195
"1","2510",0.9755336234,1.2946448981,"23","1858",751.1859741200,346935,7398095
"1","3676",0.9749141028,1.4516259962,"31","1857",753.4769897500,347375,7397935
"1","5806",0.9742696949,2.6542621556,"47","1856",779.5919799800,348555,7395945
"1","4589",0.9815253502,1.5670791514,"40","1871",759.0540161100,347795,7397475
"1","1341",0.9814234371,0.0052600773,"13","1870",746.7080078100,345995,7398075
"1","7002",0.9799662624,0.0957788000,"57","1869",779.5029907200,348745,7396355
"1","1101",0.9796532346,1.6366127178,"10","1868",746.1049804700,345875,7398135
"1","5812",0.9795474831,0.2692513428,"47","1867",779.5830078100,348555,7395955
"1","3985",0.9794368749,0.3586202907,"34","1866",767.6149902300,347745,7396995
"1","6870",0.9778004671,1.2743214152,"56","1865",779.3670043900,348755,7396345
"1","6304",0.9777874179,2.6273978657,"52","1864",767.7000122100,348375,7396305
"1","2923",0.9846161574,1.7050478389,"26","1879",752.7379760700,347115,7398035
"1","3093",0.9842191443,2.8676155184,"28","1878",753.2449951200,347205,7398015
"1","1628",0.9841347936,1.1588977066,"15","1877",747.5339965800,346225,7398065
"1","5984",0.9840600593,0.7500665215,"48","1876",764.7080078100,348245,7396665
"1","4970",0.9834331158,0.1012899497,"43","1875",765.0629882800,348235,7396635
"1","941",0.9819168753,0.3459069860,"9","1874",745.6359863300,345685,7398165
"1","2094",0.9817124941,0.2084890325,"19","1873",748.9229736300,346465,7398035
"1","444",0.9815490414,1.2839277976,"4","1872",743.3709716800,345295,7398415
"1","2731",0.9883041786,1.4185319072,"24","1887",750.9270019500,346945,7398065
"1","3461",0.9881932835,0.4160941576,"30","1886",756.3159790000,347535,7397685
"1","218",0.9878591717,0.7236689267,"1","1885",742.8350219700,345225,7398425
"1","716",0.9873621292,0.6569881944,"6","1884",745.7369995100,345645,7398195
"1","5813",0.9871060823,0.3822037156,"47","1883",779.0300293000,348565,7395955
"1","6708",0.9857346108,0.0581239129,"55","1882",775.2550048800,348575,7395975
"1","2271",0.9855054955,3.1480970077,"20","1881",750.5720214800,346625,7398075
"1","5420",0.9851818144,2.2912639944,"46","1880",762.6979980500,348055,7397405
"1","2498",0.8935946136,2.1429083732,"23","1703",753.0549926800,346945,7398135
"1","4949",0.8931695504,0.9089510175,"43","1702",766.2080078100,348195,7396615
"1","1325",0.8925021760,1.9622623810,"13","1701",749.0369873000,346005,7398045
"1","6854",0.8924438853,0.4550514591,"56","1700",781.5230102500,348795,7396355
"1","927",0.8922206475,3.8527467181,"9","1699",746.7529907200,345695,7398125
"1","5971",0.8916722139,0.4208182720,"48","1698",765.8200073200,348285,7396675
"1","2709",0.8912917199,0.7035557047,"24","1697",752.3859863300,346965,7398005
"1","5774",0.8903236700,0.8806889337,"47","1696",784.6359863300,348555,7395835
"1","5262",0.8977568613,3.0093667714,"45","1711",764.3969726600,348065,7397445
"1","1091",0.8974519244,0.1765815679,"10","1710",746.8610229500,345905,7398155
"1","5773",0.8964583351,0.3304321033,"47","1709",784.1900024400,348555,7395845
"1","2909",0.8962216191,2.5030709706,"26","1708",753.4509887700,347135,7398065
"1","430",0.8955250718,2.6284034908,"4","1707",742.5520019500,345325,7398425
"1","4164",0.8954865618,0.8112597489,"36","1706",757.9400024400,347605,7397725
"1","6989",0.8937918799,0.6044557059,"57","1705",781.6749877900,348775,7396375
"1","2253",0.8937604973,2.5654553076,"20","1704",753.4580078100,346635,7398125
"1","6691",0.9016285962,1.3134817964,"55","1719",776.6400146500,348605,7395945
"1","3854",0.9015131249,1.9821589441,"33","1718",769.5889892600,347715,7397015
"1","3662",0.9011493445,1.7405225000,"31","1717",754.6119995100,347425,7397945
"1","3085",0.9011241660,1.1187642351,"28","1716",753.8400268600,347235,7398035
"1","2069",0.9006947984,0.6533469739,"19","1715",751.0260009800,346485,7397975
"1","1606",0.9001788622,0.2936952243,"15","1714",750.9669799800,346235,7398125
"1","3974",0.8988238853,1.0203395392,"34","1713",769.7819824200,347725,7396975
"1","702",0.8981185714,0.4333166330,"6","1712",745.0050048800,345665,7398235
"1","5407",0.9065008623,1.1874704007,"46","1727",764.0609741200,348095,7397405
"1","2254",0.9060626807,1.3258762783,"20","1726",753.1069946300,346625,7398125
"1","931",0.9053974529,0.4423193094,"9","1725",746.3920288100,345695,7398135
"1","4582",0.9050235988,2.9424990957,"40","1724",761.4470214800,347825,7397485
"1","2708",0.9031218762,0.9877583447,"24","1723",751.6699829100,346965,7398015
"1","5778",0.9025005672,1.9857111349,"47","1722",784.6989746100,348545,7395845
"1","3428",0.9024231739,0.1065701159,"30","1721",757.0780029300,347515,7397645
"1","6286",0.9017960033,0.0092466655,"52","1720",769.9530029300,348355,7396265
"1","2494",0.8770400066,1.7927824251,"23","1671",753.2760009800,346945,7398145
"1","3652",0.8767546489,2.7940553743,"31","1670",755.6929931600,347445,7397945
"1","5259",0.8761545534,1.1155137116,"45","1669",764.6400146500,348065,7397455
"1","6853",0.8760852611,0.2256733610,"56","1668",782.2789917000,348805,7396355
"1","6988",0.8754437071,0.2755080766,"57","1667",782.4310302700,348775,7396385
"1","190",0.8746880251,0.0872891459,"1","1666",744.6539917000,345205,7398355
"1","1602",0.8743542368,0.6612272470,"15","1665",752.2340087900,346235,7398145
"1","700",0.8732674584,0.5255671166,"6","1664",744.3790283200,345675,7398245
"1","2908",0.8791387805,0.0710685184,"26","1679",752.8690185500,347145,7398065
"1","2251",0.8786515099,0.4701379097,"20","1678",754.2639770500,346635,7398135
"1","925",0.8786185612,0.8874556160,"9","1677",746.8809814500,345705,7398125
"1","2068",0.8778760897,1.9499179654,"19","1676",752.2600097700,346495,7397965
"1","4950",0.8778331738,0.3015843363,"43","1675",766.4509887700,348195,7396605
"1","5966",0.8777899738,1.0222290202,"48","1674",766.2470092800,348295,7396675
"1","5766",0.8777743486,2.5415913122,"47","1673",783.9119873000,348555,7395815
"1","1089",0.8777083140,0.0879030871,"10","1672",746.8950195300,345915,7398155
"1","6285",0.8857541445,0.3996306527,"52","1687",773.7189941400,348345,7396265
"1","1605",0.8856904909,2.4500621263,"15","1686",752.1110229500,346235,7398135
"1","195",0.8854750591,1.2093633956,"1","1685",743.6160278300,345215,7398355
"1","3081",0.8843340290,3.0618772872,"28","1684",754.7269897500,347235,7398045
"1","5771",0.8840490093,1.7111401231,"47","1683",784.0130004900,348555,7395825
"1","4158",0.8820849040,0.2982289989,"36","1682",757.9860229500,347605,7397735
"1","429",0.8807194486,0.2070196310,"4","1681",742.6149902300,345325,7398435
"1","2702",0.8798275669,2.8076876055,"24","1680",752.6409912100,346965,7397995
"1","3654",0.8901767717,0.8360930133,"31","1695",755.0239868200,347435,7397945
"1","1747",0.8889824052,0.0073250051,"16","1694",749.8850097700,346415,7398095
"1","4579",0.8879958870,0.0134345323,"40","1693",761.2600097700,347825,7397495
"1","2070",0.8874434334,0.6304815563,"19","1692",751.5889892600,346495,7397975
"1","6688",0.8865538130,0.8474360345,"55","1691",775.8889770500,348615,7395945
"1","5404",0.8864103006,1.7033875586,"46","1690",764.6400146500,348095,7397395
"1","3420",0.8861602539,0.5952225727,"30","1689",757.5460205100,347505,7397645
"1","701",0.8860744376,1.2469408115,"6","1688",746.0640258800,345665,7398245
"1","436",0.9262332641,1.7353316022,"4","1767",743.6450195300,345315,7398425
"1","5410",0.9260213622,0.8428570836,"46","1766",763.5679931600,348085,7397405
"1","3666",0.9257116900,0.2145593567,"31","1765",753.9979858400,347415,7397935
"1","2914",0.9253564882,0.4918896570,"26","1764",753.0040283200,347125,7398055
"1","2717",0.9253041487,0.1920374660,"24","1763",752.0269775400,346955,7398025
"1","4958",0.9236454115,1.5839034279,"43","1762",765.9080200200,348195,7396635
"1","933",0.9232677093,1.5283567865,"9","1761",746.2169799800,345685,7398135
"1","1612",0.9224984530,1.8005947528,"15","1760",750.7109985400,346225,7398115
"1","6995",0.9306891961,1.5844870455,"57","1775",780.6220092800,348755,7396375
"1","1093",0.9303291958,0.1357632959,"10","1774",746.7399902300,345895,7398145
"1","203",0.9301248521,0.3312256566,"1","1773",742.6209716800,345215,7398385
"1","2080",0.9291303592,0.0378713858,"19","1772",749.4979858400,346475,7397995
"1","3438",0.9276387486,0.3709272866,"30","1771",757.6859741200,347525,7397655
"1","5974",0.9274993325,0.2722443432,"48","1770",765.7249755900,348265,7396675
"1","5790",0.9273039149,1.1481256302,"47","1769",780.4589843800,348545,7395885
"1","6693",0.9270882794,0.0586861835,"55","1768",776.8729858400,348595,7395955
"1","1614",0.9350163809,3.2095378237,"15","1783",750.3369751000,346225,7398105
"1","5794",0.9333466397,1.9075578935,"47","1782",780.3980102500,348545,7395895
"1","5269",0.9330752137,2.4572619243,"45","1781",763.7189941400,348065,7397425
"1","1755",0.9325015123,0.7799352271,"16","1780",749.0999755900,346415,7398075
"1","3859",0.9323178152,0.2497886335,"33","1779",768.0430297900,347725,7397015
"1","6292",0.9323120831,3.8160562115,"52","1778",769.0609741200,348355,7396285
"1","2502",0.9312884990,0.5511427689,"23","1777",752.4199829100,346945,7398115
"1","6862",0.9310869656,0.5764240127,"56","1776",780.5759887700,348775,7396355
"1","4961",0.9382400039,0.5271558252,"43","1791",765.8460083000,348205,7396635
"1","2082",0.9378002960,1.1741636738,"19","1790",750.1599731400,346465,7397995
"1","2262",0.9376579891,3.0220261374,"20","1789",752.0839843800,346625,7398105
"1","2720",0.9374532573,1.0482429840,"24","1788",751.2760009800,346955,7398035
"1","4587",0.9364943823,0.3052951736,"40","1787",761.1110229500,347815,7397475
"1","3089",0.9362638250,2.3888127644,"28","1786",753.6380004900,347225,7398025
"1","709",0.9360383435,1.5496651089,"6","1785",744.3649902300,345655,7398215
"1","1334",0.9359730137,0.3758402616,"13","1784",746.8690185500,346005,7398065
"1","6861",0.9110706525,0.8168591670,"56","1735",781.0930175800,348785,7396355
"1","2913",0.9103810541,3.4388589707,"26","1734",753.0809936500,347135,7398055
"1","1094",0.9096838361,2.9248484240,"10","1733",746.8519897500,345905,7398145
"1","4165",0.9087975001,0.7211323393,"36","1732",757.6829834000,347595,7397725
"1","2075",0.9085204396,1.9712073266,"19","1731",750.8460083000,346485,7397985
"1","4956",0.9084201920,0.3920778475,"43","1730",766.1859741200,348195,7396625
"1","5781",0.9076157029,0.0877253552,"47","1729",784.3049926800,348545,7395855
"1","198",0.9070403817,2.1942317865,"1","1728",744.3640136700,345215,7398365
"1","2501",0.9142125850,2.0510764878,"23","1743",752.9749755900,346945,7398125
"1","6694",0.9141533832,2.6947577259,"55","1742",777.3200073200,348595,7395945
"1","5782",0.9137232247,1.6390622372,"47","1741",784.1729736300,348545,7395865
"1","2710",0.9136390468,1.4859401498,"24","1740",751.9000244100,346955,7398015
"1","3430",0.9133813765,3.8361961499,"30","1739",757.0130004900,347515,7397655
"1","1750",0.9122389915,1.0307067186,"16","1738",749.3629760700,346415,7398085
"1","1609",0.9114883569,0.2938383338,"15","1737",750.9589843800,346225,7398125
"1","705",0.9114420204,2.6383089603,"6","1736",744.9249877900,345655,7398235
"1","197",0.9178082734,1.1644786567,"1","1751",743.7650146500,345215,7398375
"1","3086",0.9172723324,2.3949613310,"28","1750",754.0980224600,347225,7398035
"1","5267",0.9156610327,1.1978424059,"45","1749",764.4990234400,348065,7397435
"1","1332",0.9149312722,0.3344119225,"13","1748",747.5679931600,346005,7398055
"1","6990",0.9148586727,0.7861524544,"57","1747",781.7969970700,348765,7396375
"1","5973",0.9145185394,1.8834760863,"48","1746",765.7730102500,348275,7396675
"1","433",0.9144960838,4.7474165397,"4","1745",743.7810058600,345315,7398435
"1","3661",0.9143749028,0.3669790704,"31","1744",754.5869751000,347415,7397945
"1","707",0.9221126068,0.2406237706,"6","1759",743.6900024400,345655,7398225
"1","4166",0.9219144050,0.7780814506,"36","1758",757.3200073200,347585,7397725
"1","5787",0.9210292443,1.9785709698,"47","1757",783.3189697300,348545,7395875
"1","4581",0.9203168326,3.5169181087,"40","1756",761.2999877900,347815,7397485
"1","2259",0.9200788206,0.4245907646,"20","1755",753.1300048800,346625,7398115
"1","2078",0.9188619076,0.3257108113,"19","1754",751.7999877900,346475,7397985
"1","6291",0.9186805262,0.7966299963,"52","1753",770.0159912100,348355,7396275
"1","3973",0.9183812382,0.6786165799,"34","1752",769.6840210000,347725,7396985
"1","5957",0.8267013844,0.4208591551,"48","1575",767.3660278300,348315,7396685
"1","181",0.8262597673,0.9592512731,"1","1574",745.2969970700,345205,7398315
"1","5749",0.8260382203,1.6599700392,"47","1573",784.4439697300,348585,7395765
"1","5251",0.8258261091,0.2567022813,"45","1572",765.4190063500,348085,7397465
"1","3071",0.8251669341,0.6589295632,"28","1571",756.5130004900,347255,7398065
"1","917",0.8245451285,0.4845092192,"9","1570",748.3809814500,345705,7398095
"1","1318",0.8240489682,0.4436113312,"13","1569",749.9520263700,346015,7398025
"1","3644",0.8237275383,0.6691214633,"31","1568",757.0380249000,347475,7397955
"1","4150",0.8307845326,0.7568129188,"36","1583",758.2659912100,347635,7397745
"1","3966",0.8306538805,3.2562579358,"34","1582",769.7940063500,347715,7396955
"1","2485",0.8302934549,3.9925427351,"23","1581",755.5629882800,346945,7398175
"1","2052",0.8295712351,1.8495154199,"19","1580",752.0949707000,346495,7397915
"1","5396",0.8284710194,0.2297388364,"46","1579",765.5880127000,348125,7397395
"1","1589",0.8282588026,2.0417979515,"15","1578",753.4910278300,346235,7398185
"1","1738",0.8279653155,2.8041018341,"16","1577",751.0440063500,346415,7398125
"1","6846",0.8268704187,0.2256794899,"56","1576",783.6510009800,348835,7396355
"1","3398",0.8358932219,0.7812350396,"30","1591",758.7000122100,347495,7397615
"1","6982",0.8340423234,0.0724910311,"57","1590",783.8590087900,348785,7396395
"1","5748",0.8326755331,1.1029568977,"47","1589",784.0629882800,348585,7395775
"1","693",0.8326506564,0.6120815167,"6","1588",747.5919799800,345685,7398265
"1","1082",0.8326459564,0.0162005007,"10","1587",747.2310180700,345925,7398175
"1","4941",0.8322347368,0.2912964268,"43","1586",767.2839965800,348165,7396605
"1","2242",0.8315354127,1.4112284297,"20","1585",756.7260131800,346635,7398165
"1","2694",0.8312747876,0.9809425798,"24","1584",754.0089721700,346975,7397965
"1","4574",0.8399674730,0.1475671281,"40","1599",760.6060180700,347835,7397505
"1","1590",0.8397104316,0.9374619723,"15","1598",752.9530029300,346235,7398175
"1","2053",0.8392331732,1.8495133436,"19","1597",751.7750244100,346495,7397925
"1","5750",0.8383061044,1.2760310809,"47","1596",783.9710083000,348585,7395785
"1","182",0.8372814889,0.2796674280,"1","1595",745.4349975600,345205,7398325
"1","3646",0.8369842742,1.2944747837,"31","1594",756.6599731400,347465,7397955
"1","6677",0.8365832145,2.6192936122,"55","1593",775.6290283200,348635,7395935
"1","6278",0.8361750405,0.5356422413,"52","1592",770.7769775400,348335,7396245
"1","1078",0.8102962734,1.1659352629,"10","1543",747.5960083000,345935,7398175
"1","2045",0.8102473589,1.8495195715,"19","1542",752.7990112300,346495,7397895
"1","3070",0.8082730130,0.3961211247,"28","1541",755.9249877900,347265,7398065
"1","5389",0.8082669545,1.3609195089,"46","1540",766.0130004900,348135,7397395
"1","909",0.8076873737,2.7330838200,"9","1539",749.7280273400,345705,7398085
"1","4933",0.8071914998,0.5726655118,"43","1538",767.5159912100,348155,7396595
"1","3388",0.8070415533,0.2411089558,"30","1537",759.2399902300,347485,7397605
"1","2237",0.8065992791,0.2878633753,"20","1536",756.4569702100,346645,7398175
"1","4573",0.8135533919,0.5936067918,"40","1551",761.2930297900,347845,7397505
"1","5741",0.8133492546,0.8438900686,"47","1550",784.4240112300,348595,7395755
"1","2484",0.8130760669,0.4595820598,"23","1549",755.9050293000,346955,7398175
"1","178",0.8126553831,2.0817828625,"1","1548",745.4949951200,345195,7398315
"1","5958",0.8109529207,0.6082564261,"48","1547",767.7540283200,348325,7396685
"1","3963",0.8109246251,3.2562558771,"34","1546",769.8499755900,347715,7396945
"1","3642",0.8105728333,0.2416138553,"31","1545",757.0219726600,347485,7397955
"1","6843",0.8104654712,0.2256815323,"56","1544",784.2999877900,348845,7396355
"1","692",0.8191822893,0.4677959991,"6","1559",747.7199707000,345695,7398265
"1","3846",0.8186788886,0.5704089886,"33","1558",769.7999877900,347695,7397025
"1","4149",0.8181282539,0.3014683015,"36","1557",758.3280029300,347645,7397745
"1","2900",0.8181056774,1.8260609075,"26","1556",753.7830200200,347155,7398085
"1","2692",0.8179159351,2.0221165820,"24","1555",754.7440185500,346975,7397955
"1","1737",0.8172389706,2.8933988860,"16","1554",751.7290039100,346425,7398125
"1","6981",0.8170684228,0.7414025125,"57","1553",783.1920166000,348795,7396395
"1","1586",0.8160158360,2.2635881852,"15","1552",753.7420043900,346235,7398195
"1","6678",0.8235552041,0.4113354663,"55","1567",775.8220214800,348645,7395935
"1","422",0.8217198526,0.9048891887,"4","1566",743.8959960900,345335,7398455
"1","2238",0.8215067633,2.9190836803,"20","1565",756.7780151400,346645,7398165
"1","3390",0.8213812678,0.8367850871,"30","1564",759.6199951200,347495,7397605
"1","2049",0.8199092970,1.8495174955,"19","1563",752.3129882800,346495,7397905
"1","5747",0.8195317674,0.0161181467,"47","1562",784.1240234400,348585,7395755
"1","4938",0.8193917172,2.8769461265,"43","1561",767.5709838900,348155,7396605
"1","6275",0.8192785477,0.9744769411,"52","1560",780.5330200200,348325,7396245
"1","5254",0.8601675374,2.9858018090,"45","1639",764.8300170900,348075,7397455
"1","4578",0.8597196150,1.5222051150,"40","1638",760.7940063500,347835,7397495
"1","6852",0.8596803137,0.2256754039,"56","1637",782.6859741200,348815,7396355
"1","697",0.8593848542,0.6460382485,"6","1636",745.9169921900,345675,7398255
"1","2491",0.8593548172,1.7927803555,"23","1635",753.2239990200,346945,7398155
"1","2902",0.8587219247,0.3243405430,"26","1634",753.4060058600,347145,7398075
"1","2062",0.8586481154,0.0402340038,"19","1633",751.5079956100,346495,7397945
"1","6987",0.8578396636,1.2744081506,"57","1632",782.5560302700,348785,7396385
"1","1598",0.8630179827,1.1276076317,"15","1647",752.5729980500,346235,7398155
"1","4945",0.8623975279,0.7346868003,"43","1646",766.5089721700,348185,7396605
"1","5762",0.8620307631,1.0318579436,"47","1645",784.5339965800,348555,7395795
"1","5965",0.8611009455,0.5237241171,"48","1644",766.6669921900,348295,7396685
"1","923",0.8609952495,0.8770599045,"9","1643",746.9749755900,345705,7398115
"1","3406",0.8608080045,2.4755593712,"30","1642",758.1409912100,347505,7397625
"1","427",0.8605117751,0.7955823472,"4","1641",742.8670043900,345325,7398445
"1","189",0.8602802654,0.9047208393,"1","1640",745.1160278300,345205,7398345
"1","1742",0.8691045286,2.0140650765,"16","1655",750.1380004900,346415,7398105
"1","6686",0.8683836585,0.3520220433,"55","1654",776.1849975600,348615,7395935
"1","2061",0.8682621021,0.9548886661,"19","1653",751.3480224600,346495,7397955
"1","4157",0.8682168597,0.7211549364,"36","1652",758.2760009800,347615,7397735
"1","2700",0.8661493702,1.6457298874,"24","1651",752.8099975600,346965,7397985
"1","3653",0.8661280190,0.7615953374,"31","1650",756.2849731400,347455,7397945
"1","1086",0.8651181726,1.5965488241,"10","1649",747.0750122100,345915,7398165
"1","2246",0.8635425225,1.6251794875,"20","1648",755.3959960900,346635,7398145
"1","1326",0.8728941228,0.7204213953,"13","1663",748.8779907200,346005,7398035
"1","3971",0.8714196610,1.3107265337,"34","1662",769.5939941400,347715,7396975
"1","3852",0.8713619272,0.5275214764,"33","1661",769.3670043900,347705,7397015
"1","3414",0.8713271084,1.0481278773,"30","1660",758.0100097700,347505,7397635
"1","3078",0.8709073482,0.1513266834,"28","1659",754.6160278300,347245,7398045
"1","5765",0.8705795950,0.3038352548,"47","1658",783.6350097700,348555,7395805
"1","6283",0.8696521671,0.0000000000,"52","1657",777.8430175800,348335,7396265
"1","5402",0.8693941705,0.2125737881,"46","1656",765.1959838900,348105,7397395
"1","2699",0.8433953683,0.4332629113,"24","1607",753.4520263700,346975,7397975
"1","6845",0.8432753662,0.2256774468,"56","1606",782.8889770500,348825,7396355
"1","4153",0.8427930081,0.0229802796,"36","1605",758.2540283200,347625,7397745
"1","3075",0.8423086495,0.3961888713,"28","1604",755.4420166000,347255,7398055
"1","2486",0.8416696278,1.7927782860,"23","1603",753.6370239300,346945,7398165
"1","918",0.8414028832,1.7640653819,"9","1602",748.7230224600,345705,7398105
"1","425",0.8410113795,0.0466915483,"4","1601",743.6929931600,345335,7398445
"1","2901",0.8409686491,0.9971110963,"26","1600",753.4060058600,347155,7398075
"1","4942",0.8472772686,0.3525263536,"43","1615",766.6729736300,348175,7396605
"1","694",0.8462599774,0.3747873582,"6","1614",745.8820190400,345685,7398255
"1","3849",0.8461727198,1.4380625348,"33","1613",769.6090087900,347695,7397015
"1","5964",0.8457092110,0.5303680400,"48","1612",767.3480224600,348305,7396685
"1","5253",0.8455401841,1.1532203053,"45","1611",765.0869751000,348075,7397465
"1","2245",0.8452609465,1.3684837350,"20","1610",755.4780273400,346635,7398155
"1","1741",0.8446988642,2.8677992875,"16","1609",750.6060180700,346415,7398115
"1","5755",0.8443495985,0.8438784908,"47","1608",783.7410278300,348575,7395785
"1","5398",0.8506129563,2.3741499599,"46","1623",765.3649902300,348115,7397395
"1","3965",0.8503831360,3.2562599957,"34","1622",769.7080078100,347715,7396965
"1","5757",0.8500638838,0.9676728274,"47","1621",784.0460205100,348575,7395795
"1","3404",0.8498368463,0.9109922343,"30","1620",758.3079834000,347495,7397625
"1","188",0.8493119920,0.1480297779,"1","1619",745.4039917000,345205,7398335
"1","3650",0.8491154338,0.3062867090,"31","1618",756.4420166000,347455,7397955
"1","2054",0.8490341248,1.0352678384,"19","1617",751.6099853500,346495,7397935
"1","1085",0.8487482626,0.8096771379,"10","1616",747.1420288100,345925,7398165
"1","2701",0.8558361643,0.5749028449,"24","1631",752.5629882800,346975,7397985
"1","5759",0.8557729159,0.1041291925,"47","1630",783.7750244100,348565,7395795
"1","3076",0.8551887360,3.0532915586,"28","1629",755.5040283200,347245,7398055
"1","4156",0.8548917877,0.0760247688,"36","1628",758.3439941400,347625,7397735
"1","1324",0.8541987535,0.8832107415,"13","1627",749.5999755900,346005,7398025
"1","6683",0.8526065516,0.1682689174,"55","1626",775.6259765600,348625,7395935
"1","6277",0.8517798619,0.2995365929,"52","1625",776.5339965800,348335,7396255
"1","1595",0.8511620548,0.1667691005,"15","1624",752.8010253900,346235,7398165
"1","3953",0.7592680519,1.0891011018,"34","1447",771.2440185500,347705,7396925
"1","2228",0.7592635114,1.3494698697,"20","1446",758.2730102500,346645,7398205
"1","3630",0.7589494668,0.3706052628,"31","1445",758.1799926800,347495,7397985
